1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
1 2 17 15 33 18,1 2 17 15 33 18,0
15 33 18 1 2 19,15 33 18 1 2 19,0
1 2 19 4 19 20,1 2 19 4 19 20,0
4 19 20 15 33 21,4 19 20 15 33 21,0
15 33 21 1 2 33,15 33 21 1 2 33,0
1 2 33 4 33 5,1 2 33 4 33 5,0
4 33 5 4 33 9,4 33 5 4 33 9,0
4 33 9 6 10 35,4 33 9 6 10 35,0
6 10 35 15 33 16,6 10 35 15 33 16,0
15 33 16 1 2 17,15 33 16 1 2 17,0
